loan_id,scenario_id,month,expected_credit_loss,prob_PERFORMING,prob_MODIFIED_REPERFORMING,prob_NON_MODIFIED_REPERFORMING,prob_REPERFORMING,prob_LIGHT_DELINQUENT,prob_SERIOUSLY_DELINQUENT,prob_DEEPLY_DELINQUENT,prob_PREPAY,prob_DEFAULT
9,Normal,18,17.264795900888828,0.5733886583523197,0.0,0.0,0.008657391134370293,0.008648131553510508,0.0035752436479050704,0.00485778987806273,0.39232769482691343,0.00854509060691811
9,Normal,19,16.656336257654917,0.556476863488305,0.0,0.0,0.008379198241664129,0.008367526247815315,0.0034592526214042036,0.004702295750790173,0.40961583589301814,0.008999027757002807
9,Normal,20,16.06824955206075,0.5400657335436204,0.0,0.0,0.00810944596055728,0.00809602228169959,0.0033470104991261264,0.004551003761176205,0.42639381706014545,0.009436966893674735
9,Normal,21,15.50033073805647,0.5241398637266779,0.0,0.0,0.007848083118559628,0.007833343771191213,0.003238408912679836,0.004404107506268786,0.44267674928927103,0.00985944367535141
9,Normal,22,14.95218106563354,0.5086845356624798,0.0,0.0,0.00759497558995431,0.007579215270957333,0.0031333375084764852,0.00426166896010119,0.4584792786387833,0.010266988369247347
9,Normal,23,14.423291498190007,0.4936856101577651,0.0,0.0,0.007349940959006258,0.007333365024794611,0.0030316861083829333,0.004123670130298957,0.47381560686136726,0.010660120758384635
9,Normal,24,13.913094093369649,0.4791294559331193,0.0,0.0,0.00711276998745783,0.00709552687891908,0.0029333460099178446,0.00399004513237084,0.48869950881634816,0.011039347241866676
9,Normal,25,13.420993527773467,0.4650029008772647,0.0,0.0,0.006883239872246085,0.006865441365318871,0.002838210751567632,0.0038607000843814262,0.5031443477631309,0.011405159286090106
9,Normal,26,12.946386318489024,0.4512931974519081,0.0,0.0,0.006661122396339869,0.006642856271284768,0.002746176546127549,0.0037355254264126716,0.517163089203102,0.01175803270482476
9,Normal,27,12.488672425168112,0.437987997032607,0.0,0.0,0.0064461889038331475,0.0064275268920837335,0.0026571425085139076,0.0036144035289113773,0.5307683136893722,0.012098427444678468
9,Normal,28,12.047262137204907,0.4250753299359956,0.0,0.0,0.006238213301218186,0.006219216089466263,0.0025710107568334938,0.00349721337160378,0.5439722288692712,0.012426787675611188
9,Normal,29,11.621580047225244,0.4125435891067376,0.0,0.0,0.0060369738329232895,0.006017694232396312,0.002487686435786505,0.003383833401379015,0.5567866809282458,0.012743542062531253
9,Normal,30,11.211067227818237,0.40038151619893125,0.0,0.0,0.005842254096724781,0.005822739067527548,0.002407077692958525,0.0032741432587206614,0.5692231655437718,0.013049104141365155
9,Normal,31,10.815182304030063,0.38857818926073273,0.0,0.0,0.005653843588814557,0.005634135548955397,0.0023290956270110193,0.003168024801711659,0.581292838420415,0.013343872752359378
9,Normal,32,10.433401850889316,0.37712301152616806,0.0,0.0,0.005471537958852315,0.005451675645557228,0.0022536542195821588,0.003065362694532505,0.5930065254537266,0.01362823250158092
9,Normal,33,10.065220381939234,0.36600570100199376,0.0,0.0,0.005295139087193959,0.005275158137241579,0.0021806702582228914,0.0029660447265105823,0.6043747325559672,0.013902554232869806
9,Normal,34,9.710150093456509,0.3552162806520574,0.0,0.0,0.005124455054067926,0.005104388407070473,0.0021100632548966317,0.002869961965017795,0.6154076551673994,0.01416719549949009
9,Normal,35,9.367720466200803,0.34474506905305874,0.0,0.0,0.004959300044061419,0.00493917823350487,0.0020417553628281895,0.002777008806458993,0.6261151874710318,0.014422501029055684
9,Normal,36,9.03747778756183,0.33458267144019466,0.0,0.0,0.0047994942128361156,0.004779345585333739,0.001975671293401948,0.0026870829652894906,0.6365069313249586,0.014668803177985135
9,Normal,37,8.718984632796017,0.3247199710890285,0.0,0.0,0.0046448635327564275,0.004624714420796413,0.0019117382341334956,0.0026000854258746682,0.6465922049240178,0.014906422373392384
9,Normal,38,8.41181932905381,0.3151481209973588,0.0,0.0,0.004495239627741019,0.00447511449175529,0.0018498857683185651,0.002515920372591549,0.6563800512008966,0.015135667541337864
9,Normal,39,8.11557541660625,0.30585853584180717,0.0,0.0,0.00435045960368193,0.004330381153371867,0.001790045796702116,0.0024344951077142117,0.6658792459757349,0.015356836520987457
9,Normal,40,7.829861115923023,0.2968428841907453,0.0,0.0,0.004210365878307928,0.004190355179489552,0.0017321524613487468,0.002355719962979585,0.6750983058625228,0.015570216464605673
9,Normal,41,7.554298805691638,0.28809308095955694,0.0,0.0,0.004074806012833812,0.00405488258377391,0.001676142071795821,0.0022795082084621243,0.68404549594004,0.015776084223536904
9,Normal,42,7.288524514666509,0.27960128009703594,0.0,0.0,0.003943632546783855,0.003923814446568083,0.0016219530335095642,0.002205775960975185,0.6927288371946645,0.015974706720462417
9,Normal,43,7.032187428880347,0.27135986749354296,0.0,0.0,0.003816702836785724,0.003797006747365763,0.0015695257786272334,0.002134442093339893,0.7011561137420412,0.01616634130829672
9,Normal,44,6.784949414917868,0.2633614541027505,0.0,0.0,0.003693878899764889,0.003674320202771879,0.0015188026989463052,0.0020654281453175525,0.7093348798343212,0.016351236116127203
9,Normal,45,6.546484559444507,0.2555988692696294,0.0,0.0,0.0035750272607433797,0.003555620109803473,0.0014697280811087517,0.0019986582366636843,0.7172724666594315,0.016529630382619405
9,Normal,46,6.316478724876654,0.24806515425790948,0.0,0.0,0.0034600188053080586,0.0034407761943743603,0.0014222480439213892,0.0019340589825525864,0.7249759889386184,0.016701754777315246
9,Normal,47,6.094629120898735,0.24075355597067638,0.0,0.0,0.0033487286367291794,0.003329662464803893,0.0013763104777497442,0.0018715594114922464,0.7324523513282994,0.01686783171024867
9,Normal,48,5.8806438914281065,0.23365752085809513,0.0,0.0,0.003241035937659405,0.0032221570701901256,0.0013318649859215574,0.00181109088577022,0.7397082546320678,0.01702807563029533
9,Normal,49,5.67424171657216,0.2267706890065219,0.0,0.0,0.0031368238363138584,0.003118142163489769,0.0012888628280760504,0.0017525870244229106,0.7467502018285126,0.017182693312662513
9,Normal,50,5.475151429094591,0.22008688840348958,0.0,0.0,0.0030359792770152474,0.00301750376915051,0.0012472568653959077,0.0016959836286917715,0.7535845039203432,0.017331884135913418
